Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P14616	IRR	TK	InsR	0.164679050137078	2.5796896906561	2.74436874079318	2.8964338990776	-2.99470606845511	-3.1989409260271	0.468100414559773	4.75
H0Y8A4	RYK	TK	Ryk	0.333014575589795	2.49259972695477	2.82561430254456	2.89008413697621	-3.52912199971473	-3.53165559941908	0.25416491179015	5.22222222222222
Q06187	BTK	TK	Tec	0.363984585379271	2.49259972695477	2.85658431233404	2.87942606879415	-3.53584915588243	-3.50810815321158	0.169534315993358	16.2222222222222
Q02750	MEK1/MAP2K1	STE	STE7	0.196481663269227	2.49259972695477	2.68908139022399	2.876801924968	-3.27219107134912	-3.27219107134912	0	6
Q14289	FAK2	TK	Fak	0.230889138961217	2.49259972695477	2.72348886591598	2.85139734519391	-3.44568155117046	-3.3977826417748	0.137920295822062	34.3333333333333
O14733	MAP2K7	STE	STE7	0.162360125634233	2.49259972695477	2.654959852589	2.84649001069916	-3.18754296224631	-3.18754296224631	0	6
P43403	ZAP70	TK	Syk	0.2279331436784	2.49259972695477	2.72053287063317	2.84527179255984	-3.47144390442453	-3.46920814325775	0.042623433894276	66.7777777777778
P36888	FLT3	TK	PDGFR	0.200976978495382	2.50443219174011	2.70540917023549	2.83618732190915	-3.22206756096326	-3.22630771563482	0.219321503602192	9.625
Q15303	HER4	TK	EGFR	0.338041110550949	2.49259972695477	2.83064083750572	2.83445892327763	-3.53794049551209	-3.48705982824165	0.12845717740297	29.4444444444444
P07949	Ret	TK	Ret	0.248931819706469	2.49259972695477	2.74153154666124	2.82390874094432	-3.3627439859313	-3.24377572740977	0.240143432820961	19.2222222222222
P16591	Fer	TK	Fer	0.24870094176517	2.49259972695477	2.74130066871994	2.79479563605186	-3.41176796377737	-3.45878649148578	0.24241205755917	6.55555555555556
P45985	SEK1/MAP2K4	STE	STE7	0.110633784717581	2.49259972695477	2.60323351167235	2.78941397509484	-3.0423777482481	-3.0423777482481	0	7
Q16288	TRKC	TK	Trk	0.129908799711326	2.49259972695477	2.62250852666609	2.78941397509484	-3.26855238297067	-3.27906660693737	0.121830464601885	24.6666666666667
P04629	TRKA	TK	Trk	0.123974262157717	2.49259972695477	2.61657398911248	2.78834559944682	-3.24220986640488	-3.24101367658881	0.0695072797849225	18.3333333333333
P00533	EGFR	TK	EGFR	0.112893655071033	2.49259972695477	2.6054933820258	2.78093966755114	-3.34411553133329	-3.36652228070456	0.0558238209715046	46.8888888888889
P46734	MKK3/MAP2K3	STE	STE7	0.0976349533006308	2.49259972695477	2.5902346802554	2.77989191195995	-2.89591012375143	-2.89591012375143	0	5
P52564	MKK6/MAP2K6	STE	STE7	0.0976349533006308	2.49259972695477	2.5902346802554	2.77989191195995	-2.89591012375143	-2.89591012375143	0	5
P43405	Syk	TK	Syk	0.164535344966271	2.49259972695477	2.65713507192104	2.76346273851131	-3.44451663576059	-3.4458722963418	0.025485533255675	77.6666666666667
Q13882	Brk	TK	Src	0.211523446641423	2.49259972695477	2.70412317359619	2.75251773932295	-3.45864610599624	-3.49820951442082	0.0691710725738639	70.5555555555556
P04626	HER2	TK	EGFR	0.140974038754198	2.49259972695477	2.63357376570897	2.7486051499599	-3.31648743038487	-3.3122284187701	0.158314881910255	32.6666666666667
O95382	MEKK6/MAP3K6	STE	STE11	0.0572168602329742	2.49259972695477	2.54981658718774	2.74569366766871	-2.54327099167334	-2.54327099167334	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.0572168602329742	2.49259972695477	2.54981658718774	2.74569366766871	-2.54327099167334	-2.54327099167334	0	4
P22455	FGFR4	TK	FGFR	0.0485339496190675	2.49259972695477	2.54113367657383	2.74088415581493	-2.96693246989922	-3.02988709525621	0.233494237000562	17.7777777777778
P17948	FLT1	TK	VEGFR	0.077358786218541	2.49259972695477	2.56995851317331	2.73142202811716	-3.05965873800728	-3.01257427836179	0.0623807398044641	14.2222222222222
P11362	FGFR1	TK	FGFR	0.055379277765934	2.49259972695477	2.5479790047207	2.72862312810593	-2.99134434010813	-3.02403632161684	0.146911832288258	16
P21860	HER3	TK	EGFR	0.253522795697155	2.49259972695477	2.74612252265192	2.7104110474574	-3.33338520670552	-3.44129566248966	0.294947462146936	49.6666666666667
Q05397	FAK1	TK	Fak	0.0625139637466699	2.49259972695477	2.55511369070144	2.70952018666933	-3.24453710856024	-3.24757133967182	0.0609332653240618	44.4444444444444
P29376	LTK	TK	Alk	0.0635575392464592	2.49259972695477	2.55615726620123	2.70509308939481	-3.0210557719893	-3.01681610509212	0.134035652387173	19
P21802	FGFR2	TK	FGFR	0.107718822960499	2.49259972695477	2.60031854991527	2.70421305974839	-2.87271003349417	-2.81614351391956	0.528263142194597	10.6666666666667
P22607	FGFR3	TK	FGFR	0.0679883107437306	2.49259972695477	2.5605880376985	2.70333480973847	-2.63449372484626	-2.44550904519569	0.554787769121683	9.55555555555556
P09769	Fgr	TK	Src	0.0311543522802083	2.49259972695477	2.52375407923497	2.70245833218184	-2.60027099315264	-2.58286280305853	0.377680361580286	12.4444444444444
P08922	Ros	TK	Sev	0.002614055156874	2.5796896906561	2.58230374581298	2.70114714292551	-1.38123577479611	-1.33964889640333	0.0831737567855469	4.25
Q9UM73	ALK	TK	Alk	0.0110796347925626	2.49259972695477	2.50367936174733	2.69983946304865	-3.07427911579959	-3.07970390574436	0.0374554513666783	48.7777777777778
Q13535	ATR	Atypical	PIKK	0.00711961403540566	2.33190578652616	2.33902540056156	2.31866920785692	-1.32962539619352	-1.32962539619352	0	3
