Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P36888	FLT3	TK	PDGFR	0.343898722559179	0.261712006008222	0.605610728567401	0.621083992979355	-0.228941799159348	-0.239537717467237	0.125131703526025	9.25
P46734	MKK3/MAP2K3	STE	STE7	0.317835244686628	0.295852990444465	0.613688235131093	0.619788758288394	0.246675462688672	0.246675462688672	0	4
P52564	MKK6/MAP2K6	STE	STE7	0.317835244686628	0.295852990444465	0.613688235131093	0.619788758288394	0.246675462688672	0.246675462688672	0	4
Q14289	FAK2	TK	Fak	0.439145465887546	0.251194656886613	0.69034012277416	0.610536215761887	0.212792541584831	0.208236315210036	0.0492694716552634	32.2222222222222
P54764	EphA4	TK	Eph	0.246610446981644	0.291530363402917	0.538140810384561	0.542057578636002	-0.225095095144032	-0.225095095144032	0	3
P08581	Met	TK	Met	0.317125039593386	0.216234805430344	0.533359845023729	0.498951698033657	0.192573395506142	0.184354321310078	0.0363068009241698	26.6666666666667
Q06187	BTK	TK	Tec	0.324760389526712	0.240389073987474	0.565149463514186	0.472545398745025	0.1799058919592	0.168836332654552	0.121757365803751	14.3333333333333
P04629	TRKA	TK	Trk	0.208958062945869	0.159332046704204	0.368290109650072	0.431605820487461	0.138800965323355	0.158635496691133	0.0475756187961079	15.6666666666667
P29317	EphA2	TK	Eph	0.196850035050023	0.157140652313858	0.353990687363881	0.429344998581704	0.128653801496808	0.194404183136285	0.116685124426508	5.11111111111111
P16234	PDGFR[alpha]	TK	PDGFR	0.208637633826338	0.193943578583645	0.402581212409983	0.425589035395348	0.182896757254642	0.193371555483741	0.0314243946872946	4.11111111111111
Q9H3Y6	Srm	TK	Src	0.237906608535632	0.176100067065722	0.414006675601354	0.393360714769826	0.156440711176898	0.161512445660869	0.0332501606934092	34.2222222222222
Q04912	Ron	TK	Met	0.200390355751351	0.163214561263403	0.363604917014754	0.375305468727919	0.136035584403776	0.156723727729983	0.0981282859308229	7.88888888888889
P11362	FGFR1	TK	FGFR	0.22535298432953	0.198472875426749	0.423825859756279	0.37301124191082	0.153395133108428	0.138325692536727	0.0427125644683215	14
P22455	FGFR4	TK	FGFR	0.244261737551401	0.191416071420702	0.435677808972103	0.358954446116075	0.159820319209097	0.135661336599851	0.091564276620753	15.3333333333333
P42685	FRK	TK	Src	0.232871442386302	0.154190717376034	0.387062159762336	0.353615881193891	0.139900524843889	0.1535801493822	0.0697520766824391	43.7777777777778
Q06418	Tyro3/Sky	TK	Axl	0.209137895502663	0.168491760975847	0.37762965647851	0.325002991334875	0.153898069250689	0.148696457392901	0.0341356978377717	41.8888888888889
P30530	Axl	TK	Axl	0.201060341187109	0.155362795395665	0.356423136582773	0.309807465247034	0.139960357966757	0.151623695972163	0.0513738500019133	56.6666666666667
P45985	SEK1/MAP2K4	STE	STE7	0.162737622084408	0.133377445488078	0.296115067572486	0.297438505600219	0.126795076491696	0.126795076491696	0	6
P29323	EphB2	TK	Eph	0.149205713181573	0.143777098554996	0.292982811736569	0.292688774660741	0.147193166592337	0.147193166592337	0	3
P54753	EphB3	TK	Eph	0.142950851036238	0.148757159275016	0.291708010311254	0.291708010311254	0.147193166592337	0.147193166592337	0	3
P35968	KDR	TK	VEGFR	0.141855700924302	0.111541895057347	0.253397595981649	0.290258678248103	-0.0976740841644308	-0.131598507572044	0.0661384506499718	18
P54756	EphA5	TK	Eph	0.102518644457219	0.0951705878082274	0.197689232265447	0.275897882944799	0.099074918226068	0.147193166592337	0.0833432509415968	3.33333333333333
P52333	JAK3	TK	JakA	0.212030653765721	0.195604958503723	0.407635612269443	0.275665135910638	0.0558083983294314	-0.117357996827103	0.205350083585775	3.55555555555556
Q15375	EphA7	TK	Eph	0.127261172527331	0.145086977692144	0.272348150219476	0.272348150219476	0.147193166592337	0.147193166592337	NA	3
P21802	FGFR2	TK	FGFR	0.128093389285811	0.119295072198131	0.247388461483942	0.244838887763445	0.034905858116805	0.021406949826089	0.106215733118052	8.66666666666667
P54762	EphB1	TK	Eph	0.111949991657492	0.110456428584453	0.222406420241944	0.223699888364462	0.0955924396576522	0.0955924396576522	0	4
P21709	EphA1	TK	Eph	0.111092366973193	0.0980093848310276	0.209101751804221	0.209101751804221	-0.0960473640961092	-0.0960473640961092	0.00598153357324538	4
P42680	TEC	TK	Tec	0.101240273395312	0.117353660563365	0.218593933958677	0.20590250595879	0.0888195028523898	0.104722388712917	0.0682214251857085	36.4444444444444
P22607	FGFR3	TK	FGFR	0.0948654774089706	0.0909281221680684	0.185793599577039	0.189487902503097	-0.0275953073717072	-0.0139703072499714	0.0860614114505152	7.55555555555556
O60674	JAK2	TK	JakA	0.129097794213086	0.0835074089868177	0.212605203199904	0.18746096602679	-0.0965268237695015	-0.0910058417520751	0.0300093525345752	15.5555555555556
Q16288	TRKC	TK	Trk	0.0983115493011722	0.079203939185696	0.177515488486868	0.161884163829673	0.0704381052437661	0.0798965380195711	0.0518461075948409	20.3333333333333
J3KPB5	EphA10	TK	Eph	0.0662782603130207	0.0615052560690905	0.127783516382111	0.12609878711287	-0.0681778411560126	-0.0681778411560126	0	3
Q16620	TRKB	TK	Trk	0.105586102043554	0.0765692166379124	0.182155318681467	0.126065889327197	-0.0428035460098673	-0.0226501874401449	0.0899204462192116	21
O14733	MAP2K7	STE	STE7	0.0634201937796462	0.0536333924251768	0.117053586204823	0.116188716526929	0.0562415187979755	0.0562415187979755	0	5
P41240	CSK	TK	Csk	0.0544800226850487	0.0713339147108835	0.125813937395932	0.106158375036002	0.0705864687511596	0.0753651259087497	0.0384694343195661	39.7777777777778
Q12866	Mer	TK	Axl	0.0493961240193637	0.0692566032054751	0.118652727224839	0.0981103229688654	0.0731557484629344	0.0663576152204079	0.0203319763631799	41.4444444444444
P07949	Ret	TK	Ret	0.0498614428955456	0.0395354770287361	0.0893969199242817	0.084302645714833	0.0109102254197571	-0.00855839343117165	0.0536730201074567	18.4444444444444
P42681	TXK	TK	Tec	0.0799541215318218	0.0792218556205287	0.159175977152351	0.07750498156716	-0.0263590193005798	0.0238292053150053	0.0882929806414289	25.7777777777778
Q08881	ITK	TK	Tec	0.0375286962053865	0.0403933861852334	0.0779220823906199	0.067899808025118	-0.0399801603806753	-0.040986115705585	0.0273601805500304	33.3333333333333
P09619	PDGFR[beta]	TK	PDGFR	0.0825916441794871	0.0670597321220551	0.149651376301542	0.0510591591699648	0.0593668579299578	0.0237818238836029	0.0517185334976835	15.4444444444444
O95382	MEKK6/MAP3K6	STE	STE11	0.0237350770351775	0.0232107925965237	0.0469458696317012	0.0445604888941122	0.0240909184504117	0.0240909184504117	0	3
Q99683	ASK/MAP3K5	STE	STE11	0.0237350770351775	0.0232107925965237	0.0469458696317012	0.0445604888941122	0.0240909184504117	0.0240909184504117	0	3
P51813	Etk/BMX	TK	Tec	0.0424636435132687	0.037105588066406	0.0795692315796747	0.0274861366743145	0.0269720240978125	0.019625780641267	0.0529413488545575	30.4444444444444
P07332	Fes	TK	Fer	0.0914625581457927	0.0731269657283734	0.164589523874166	0.0228985669991115	0.0565091798307468	0.0102977204333941	0.122694863804747	10
Q02750	MEK1/MAP2K1	STE	STE7	0.00809309747136519	0.00632500705125208	0.0144181045226173	0.0148934137817088	0.00654395860573832	0.00654395860573832	0	5
